0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.347541,0.82578444,-0.35857052,0.027881399,-0.63704866,-0.5064666,0.23400523,0.15432669,-0.07025705,-0.018897861,-0.664671,-0.62231535,0.2289281,-0.7687122,-0.11548503,0.3834786
1.3486328,0.1734821,-0.3941302,1.1937666,-0.35014558,0.21762007,-0.0044203512,-0.3202959,-0.045285255,0.31634802,-0.8241348,0.1739988,0.1372815,-0.23163946,0.028300922,0.53013444
0.9623326,0.4280733,0.07938334,1.4830991,-0.45418167,-0.18475243,0.3761425,0.49079728,0.30710787,0.32400286,-1.0592475,-0.13626687,0.11794327,-0.44544032,-0.11487094,0.082286105
1.0881971,0.32647884,-0.4194946,1.367191,-0.12898356,0.2452095,0.2536943,-0.6182374,0.39985636,-0.090318784,-0.9245133,-0.03811735,-0.095330484,-0.4052559,0.19143496,-0.039524853
1.3016306,0.27712533,-0.38189477,1.4477997,-0.16965765,0.053522915,0.05554781,-0.16228944,0.46830684,0.16901031,-0.83170164,0.17408529,-0.00856033,-0.05824973,0.11446256,0.726901
-0.51038575,0.20622134,-0.48821345,1.2268238,0.47554567,-0.070845336,-0.30495226,-0.52522314,-0.50944465,0.37359115,1.0253303,0.4436977,0.07544458,0.39898318,-0.23111391,-0.35568202
0.28727108,0.03492951,-0.116498284,-0.16825439,0.013183564,2.2103398,-0.08069226,0.40985686,0.3784796,-0.117675886,0.18298383,0.34150356,0.2498042,-0.4578778,-0.62789446,-0.08333099
-1.1925588,-0.48554027,-0.31656232,-0.2541635,-0.06364636,-0.18776077,1.1029768,0.19845194,0.013083413,0.24334106,-1.3521025,0.1717698,0.20693058,0.09980914,-0.21001045,0.10950716
-0.67318547,-0.84468955,-0.80339706,0.34274957,-0.92013234,-0.1191654,-0.42077667,-0.16514145,0.34476057,0.23579955,0.29220828,-0.517959,0.5756989,0.35762578,-0.2078606,-0.59107286
0.27311245,0.9960613,-1.1402149,1.2837971,-0.29757944,-0.032750867,-0.028873421,-0.047327965,-0.39816755,-0.052128375,-0.05389519,0.5053756,0.12473214,0.706434,-0.11081953,-0.1919522
-0.3264028,-0.73147506,0.3078987,-0.04823165,-0.64860797,-0.04957363,-0.07287271,1.5860759,0.29150763,-1.47994,0.291476,0.24380809,0.07414445,0.14340694,0.15125263,-0.05520685
0.080547564,-0.640054,0.26191133,0.6990385,-0.28325254,-0.4601324,0.2985036,1.6818866,-0.026203394,-1.1384966,0.13086848,0.6515718,-0.024427563,0.00090750307,0.046459246,0.29313138
0.16836238,0.34631938,0.27917826,0.37968212,0.09740565,1.4246477,-0.28903556,0.19087818,0.7997236,-0.09838489,0.21154068,0.38913193,-0.953637,0.23639473,-0.5527123,0.029436544
1.2013503,0.2807889,-0.43363854,1.3500777,-0.21105978,-0.0945313,0.1941362,-0.5196584,0.60148585,-0.121653214,-1.10392,0.15534352,0.17850742,-0.4663869,-0.024090271,0.41374806
-0.023653513,-0.44514006,-0.27384764,-0.55380243,-0.22186075,1.9598328,-0.23000571,0.21772829,0.07801778,0.34959775,0.21632396,0.2456486,0.16791041,0.36807102,-0.5079038,-0.11595996
0.36305237,0.065262415,0.5157811,0.52888465,0.06745432,1.6892056,-0.48891938,0.40782818,0.20283285,0.14791536,-0.31205204,0.37698054,-0.053381994,-0.06376898,-0.48093662,0.4760435
0.98453707,0.713695,0.04913093,1.0204878,0.076248296,0.8320745,-0.25539774,0.481077,0.47730446,0.313072,-0.8882849,0.02662751,0.61707294,0.06595018,0.01726161,0.7309643
0.6225097,-1.0646886,-0.35210067,-0.3030757,0.7334185,-0.6911837,-0.36916766,0.13120377,0.11927916,1.1462145,0.38855213,0.93953866,0.27630356,-0.13628682,-0.23038784,0.45642817
0.22619247,0.2332848,-0.4608265,-0.39735675,-0.016406178,1.873071,-0.21325262,0.53472555,-0.15195763,0.60925245,-0.002693899,0.4973064,0.1118269,0.3229794,-0.25041047,0.009730391
-0.19914766,-0.8392006,0.1582922,0.15648653,-0.2433468,-0.10756236,0.03218106,1.6999499,-0.020809352,-0.87930256,0.25004908,-0.15331167,0.37702763,-0.24423909,-0.38186327,-0.07345346
-0.19608465,-0.5946295,0.024047399,-0.55250114,-0.5152811,-0.21752596,0.29762378,1.6350331,-0.58984864,-0.76223147,0.27203667,-0.52706295,0.03722238,-0.0051589087,0.07534096,-0.54940355
0.2483813,-0.48270577,-0.16614507,0.29909128,-0.35054305,-0.25333846,0.26250905,1.365005,-0.5258116,-1.0090684,0.16106422,0.12764443,-0.28505355,0.28135398,0.07272353,-0.52820766
-0.35026464,0.91893905,-0.8728868,0.6684636,0.67956114,0.41836414,-0.054500572,-0.36705953,-0.44843665,0.23781148,0.84739214,0.6706814,0.08146515,0.14885537,-0.20718937,-0.46607134
0.42617124,0.4616537,0.40799475,-0.4656093,0.1498577,-0.28403533,0.35512227,0.34033456,-1.1208016,-0.5160536,-0.4083029,0.42006758,-0.4994495,0.5742271,0.7242652,0.6239313
0.10016431,0.7917494,0.28367075,-0.51155436,0.43126523,0.043699607,0.13330868,0.15044218,-0.9903003,-0.36094636,0.21170405,0.4205515,-0.30475846,0.118906826,0.59216386,0.93735135
0.04555212,0.5826659,-0.36703652,-0.04757467,0.07829313,0.89431834,0.6051562,-0.086204864,-1.0953792,-0.49404252,0.3011788,0.48348242,-1.0105708,0.4653408,0.10789856,0.87429565
-0.28977883,0.77840585,-0.8717884,0.57911164,-0.03774424,0.37272,0.18579784,-0.07428154,-1.0172119,-0.26422456,0.6518449,0.36816332,-0.68718314,0.38877034,-0.08996921,-0.038817786
-0.603974,0.5896656,-0.8648726,0.023625545,-0.7392813,0.4872199,0.0050405357,-0.73492193,-1.1371851,-0.70476073,0.6174681,0.1784852,-0.086128086,-0.18588209,-0.029750645,-0.8073902
-0.24988176,-0.030901683,-0.22383027,0.8159104,0.45654318,-0.4705919,0.13355686,0.04033046,-0.26546544,0.5467546,1.3364139,0.7562425,0.28329837,0.5684943,-0.6009961,0.16864303
-0.2212239,-0.71333027,-0.022311985,0.20463888,-0.6019672,-0.28337014,-0.108079806,1.6508006,-0.49161297,-0.8882138,0.10254249,0.015546493,0.15600494,-0.18946724,0.042867117,-0.13909523
-0.40326327,-0.029784188,0.34711412,0.32360226,-0.3105079,-0.4093376,-0.15364705,-0.400553,0.62790155,-0.06834951,0.20275562,0.18706942,-1.8856317,0.34064472,-0.25964704,0.073803194
-1.0965254,-0.80972785,-0.5386246,0.4734233,-0.106865704,-0.4244315,-0.26132163,-0.36941147,1.1883813,0.29058126,-0.21654283,-0.31428075,-0.1369025,-0.146502,-0.6497012,-0.82502925
-1.0499008,-0.4515025,-0.2914615,0.18397847,0.48874345,0.013071392,1.142992,0.54317975,-0.4231233,0.08869835,-0.78008664,-0.24535136,-0.36835366,0.02485454,0.37989974,0.60690737
-0.6031227,-0.66717124,-0.37222433,0.06565297,-0.107555315,0.35361558,-0.13182464,-0.1806501,1.2821319,0.21156764,-0.19091758,0.33832696,-1.360215,0.15485801,-0.306494,-0.49176165
0.22507405,-0.12244265,1.1081156,-0.08522311,-1.0636916,0.027834177,-0.34018782,-0.20475006,-0.39965576,0.15018582,0.09313579,-0.027136788,0.296775,-0.046778873,0.17836338,1.3854299
0.9778573,0.18659887,0.09139369,1.1061051,0.09886287,0.94980264,-0.3579367,0.13142711,0.08609554,0.24220368,-0.6601691,0.009090275,0.5037465,-0.18681511,-0.25603086,0.30704525
0.67448986,-0.21791969,0.21395008,0.3758262,0.37488914,1.8616102,-0.040985227,-0.009423241,0.13122664,-0.032009855,-0.07706031,0.26330683,0.26743013,0.36973023,-0.6759073,0.81628084
0.088841856,0.51648694,-0.21128756,-0.49521816,-0.0068255663,2.0532136,-0.02780208,0.22284383,0.4686881,0.62189513,0.23934443,0.24360207,0.19460927,0.13394211,-0.3591355,0.1570284
1.1978468,0.4103759,-0.10841422,1.5286869,-0.40808076,-0.3239702,0.08525616,-0.26936418,0.06757612,0.22928658,-1.0412022,0.025624245,0.12502633,-0.14599738,0.15078016,0.22338696
0.65125984,0.2911512,0.17884113,-0.534834,0.3546075,-0.10685687,0.2544391,0.3582796,-1.0967215,-0.18538558,-0.0116952285,0.45513064,-0.5771523,0.2187894,0.5627133,0.97759324
-0.09133348,-0.37217093,0.15447524,-0.39528385,-1.8708394,0.20112328,0.036840893,-0.6304069,-0.15728825,-0.090688944,0.5941092,-0.6993704,0.7060647,-0.3105312,-0.31387758,0.44663027
-0.11182694,0.4023242,0.4790211,-0.26575145,0.18181172,2.064475,-0.6161397,0.015563041,0.09402471,0.06452613,0.09698687,0.3391849,0.24800059,0.02200386,-0.081527025,0.055109553
-0.0355525,-0.23818648,0.05125317,0.011015946,0.5572852,1.9947664,-0.20981933,0.7701535,0.06877864,0.17350154,-0.117975146,0.0031331182,0.25058246,0.047575504,-0.19769098,0.23810838
1.1938058,0.53082156,-0.4186433,1.5260406,-0.04597441,-0.24691758,0.09771033,0.11023855,0.18842117,-0.19456634,-0.9552863,-0.23145752,0.2463446,-0.10030501,0.14012341,0.0350641
0.92417383,0.03711492,0.5556896,-0.44776338,-0.0931057,-0.5965443,1.4895692,-0.024001364,0.1496886,0.33289424,0.32962438,-0.1985067,0.14372241,0.17353696,0.011172151,-0.7192707
0.6585627,0.2983247,0.6108413,-0.5824982,0.050147153,-0.23944908,1.175694,0.15822424,0.7178025,0.40136656,0.66545725,0.26776046,-0.07090047,0.1502931,0.095050335,-0.9125155
0.53130406,0.7395704,0.4669906,-0.34993762,0.08684815,-0.4809354,1.1924359,0.38183814,0.98989797,-0.07173008,0.60886824,0.07554806,-0.1101124,-0.03950137,0.15423784,-1.0610964
0.11146265,0.60787755,0.35019538,-0.73746186,0.17489968,0.7174736,1.1488839,0.43656173,0.46969426,0.18665689,0.8140169,0.14791527,0.36411133,0.7665837,-0.68804085,-0.40448856
-0.26750243,0.4147907,0.25118476,-0.6375337,0.22699785,1.7648062,-0.17784537,0.60348994,0.66809213,-0.20190099,0.4784758,6.4104795e-05,0.19379875,0.4209281,-0.43150252,-0.13660848
-0.08035922,-0.27975255,0.23617929,-0.13779047,-0.03265059,0.007730983,0.17511334,-0.14533867,0.26729754,0.27170494,0.29667583,-0.057208434,-1.8273014,0.122000754,-0.20190509,-0.10203771
0.07221384,0.011518348,-0.050495416,0.47304577,-0.36414248,0.1274275,-0.28372788,-0.7387479,0.44753665,0.2425974,0.3114716,0.18780403,-1.843346,0.069594845,-0.28030807,-0.074041806
-0.3737015,-0.69667226,0.12384889,0.5377726,0.53590906,-0.45621657,-0.5642329,-0.22650495,1.3022118,0.7463186,-0.20968813,-0.10959603,-0.6360601,-0.23326343,-0.44438204,-0.75956655
0.06783135,-0.44566637,-0.538189,0.6144893,0.46205133,-0.42318285,-0.82173973,0.040062934,1.1939112,0.5878324,-0.07176228,-0.44234008,0.060617663,-0.14973123,-0.7600854,-0.9647191
1.3136113,-0.20572846,0.09843284,1.5961748,-0.23384812,-0.32602635,-0.13083339,0.28534,0.0011177957,-0.37660623,-0.93296695,-0.23819318,0.51002896,-0.09709386,-0.19251542,0.19802973
-0.06626424,-0.42033434,0.28110033,-0.08779431,-1.8342862,0.28248185,-0.029063448,-0.2977551,0.1412538,0.6317001,0.7361143,-0.19043885,0.468347,0.024814697,0.15762302,0.5645091
0.24227992,-0.056799628,0.73363775,-0.19088489,-0.06830466,-0.02165147,0.59542143,0.9194883,-0.9301599,-0.07784501,0.023744106,0.43613547,-0.07423393,0.51563394,0.19051708,1.5419011
0.44006422,0.39735463,0.6248495,-0.17418362,-0.6898641,-0.03077874,0.30366823,0.57948214,-0.92490005,-0.030886978,-0.20762764,0.402058,-0.38624683,0.44028082,0.6675316,1.1271111
0.09774396,0.47813034,0.093355685,-0.10776904,-0.71699834,0.1787444,-0.1864803,0.15014988,0.52462023,-0.059071735,-0.046825975,-0.31646645,-2.030016,-0.414841,0.122427575,-0.25133905
1.485231,0.2600599,0.057991415,1.2522491,-0.37161586,-0.0774482,-0.06821494,0.1908662,-0.047444314,0.013535149,-1.14551,0.1205244,-0.37481612,-0.104826644,0.029659979,0.23695375
0.22867697,-0.39746675,0.7887014,-0.114537865,-1.0067505,-0.14006382,-0.036570877,-0.1596136,-0.33356264,0.8225875,0.17557003,0.76291394,0.40105984,0.2029497,0.24541934,1.3312504
-0.0031872243,0.50635695,-0.039809212,-0.016721547,0.29647303,1.9529936,-0.2052276,0.18311107,0.057555005,0.16700979,-0.43323848,0.14475363,0.23506089,0.12942927,-0.49310237,0.16561611
-0.4260935,1.3057013,0.21555033,-0.33674756,-0.44568574,-0.1113877,-0.79581743,0.67580247,-0.184057,0.4379295,-0.21418309,-0.9234505,0.7507875,-1.041989,-0.32696402,0.07518373
-0.3775643,0.56957215,0.29233506,-0.29051143,-1.3311964,-0.33613366,-0.77147615,-0.063471116,0.1528731,0.5773091,0.488664,-0.50731874,0.52122164,-0.30926216,-0.27318954,1.1225429
-0.12570833,1.1966468,0.34339172,-0.41396827,-0.21658441,-0.381771,-0.82007194,0.58743227,-0.2689007,0.2712763,-0.12928322,-0.24539529,0.4784637,-0.8841895,-0.4388824,0.3740374
-1.2370054,0.047260717,-0.53726757,0.19387785,-1.1322569,0.04039117,0.5142839,-0.17117941,-0.13515957,0.6525049,-0.15789506,-0.26914358,0.2875024,-0.32426766,-0.12511414,0.09652285
-0.034152802,0.039273888,0.079758584,0.1017296,0.13824674,2.0813632,-0.19484597,0.47052068,0.36081573,-0.056184337,-0.18623817,-0.020851433,0.16559541,-0.023361936,-0.32911175,0.27052593
-0.0002418831,0.15405913,-0.054283455,-0.45766622,0.40112227,1.9941812,-0.44279075,0.19617459,0.12138223,0.25596225,-0.28454593,0.49765965,0.061594762,-0.03193461,-0.21510413,0.02478655
-0.234603,0.117381945,0.21176906,-0.4165237,0.36901003,1.8658895,-0.3399387,0.6602876,-0.05127801,0.05546558,0.3992662,0.098561525,0.27823246,0.48908272,-0.12568513,0.109175175
0.60396916,-0.08703126,0.3113083,0.76933384,0.38025546,1.0542879,-0.5992756,0.16216482,0.972558,0.5404276,-0.55020964,0.021596815,0.04218644,-0.19189769,-0.33908504,-0.13816994
-0.798301,-1.126013,-0.7049006,0.53826445,-0.55999625,-0.047680803,-0.08347346,-0.1652373,1.1419474,-0.09515597,-0.10138823,0.12745088,0.3370926,0.041756947,-0.6181005,-1.2181566
-0.08839443,0.13173899,0.055273354,0.08568721,-0.12545648,1.7919531,-0.18346919,0.26249102,0.43575877,-0.049553767,0.12514405,0.37393668,0.12960827,0.121191256,-0.5024297,0.22098556
0.38395593,-0.7040179,-0.26242456,0.95732224,-0.33474454,-0.72701913,-0.1396308,0.6100118,0.816495,0.02308221,-0.5899714,-0.4902724,0.43742105,0.0594223,-0.54025847,-0.55628514
-0.55541456,-1.1161208,-0.41312113,0.7655641,0.021611914,-0.41936702,-0.38647568,0.07407688,1.2927305,0.2908748,-0.24527252,-0.36949185,0.5117973,0.5181531,-0.7280159,-0.9763098
0.6177778,-0.70463127,0.029590443,1.3796023,0.1825254,-0.22825283,-0.34306645,0.17014343,0.7921312,0.60361636,-0.62865925,0.0023526102,0.33383247,-0.25333124,-0.2774964,-0.5122732
-0.005349744,0.08308147,0.20054445,-0.52480954,0.21731497,2.0953236,-0.24116573,0.19259125,0.36150366,-0.20595868,0.01963941,-0.38605705,-0.12143556,0.30231243,-0.15886702,-0.17215589
-1.2099612,-0.7115601,-0.34863645,0.21247363,-1.1846461,0.06698951,0.58140135,-0.5411724,-0.13234602,-0.0736503,0.008310676,-0.38588443,0.18029907,-0.074727274,0.3426776,0.09125182
0.83266485,0.36873198,0.056483567,0.6001222,0.05817865,1.5058718,-0.3804952,0.47368103,0.48565182,0.5192277,-0.3093928,-0.1158604,0.6662113,0.48268265,-0.16137432,0.46679395
0.15131748,0.26081204,0.2862014,0.14561677,-0.07442638,2.0027714,-0.38469273,-0.08743508,0.33486876,0.26474172,-0.23008098,0.11204829,0.5086734,0.6884443,-0.22415556,0.20702839
0.43419144,-0.29267067,0.06526549,1.1950444,0.17388134,-0.3472563,-0.5367565,0.13047929,0.8028263,0.19896191,-0.40341204,-0.21216819,0.4422504,-0.31058568,-0.18341604,-1.0656636
1.3048576,0.45880932,-0.11928302,1.3792837,-0.094619,-0.21510169,0.4774984,-0.01410101,0.47648323,-0.22610718,-0.8761827,0.030448,0.5657119,0.17059222,0.26315984,0.24298826
1.1206919,0.26597685,-0.14181018,1.4173448,-0.3953684,0.36952296,-0.09023875,-0.23323546,0.4987347,-0.14698184,-0.93954504,-0.22087394,0.29859376,-0.1832821,-0.18581155,-0.076552115
1.324514,0.47646797,-0.45554706,1.4860504,-0.041215576,-0.08884469,0.10673504,-0.21275747,0.10952978,0.09018959,-0.95310843,0.01062165,-0.110559106,-0.12144513,-0.11765301,0.3612277
-0.07083169,-0.6707265,-0.30458033,0.93679553,-0.10028674,-0.2914224,-0.8170611,-0.010876585,1.4992784,0.57124865,-0.010440916,-0.25847724,0.27932107,-0.033070862,-0.7548943,-1.1433871
-0.35600045,-0.31610584,-0.32524094,0.0028464273,-1.8664867,0.0905825,0.045871764,-0.57962173,-0.024708217,0.386688,0.6654589,0.0769414,0.16087615,0.038054444,-0.22596182,0.16556153
-1.1978186,-0.34703574,0.043143183,-0.050604388,0.5694469,-0.14315352,1.2875527,0.16823506,0.18459402,0.31643108,-1.0844177,-0.5036738,0.25830874,-0.24172634,-0.0542443,0.24306387
-0.9113162,-0.4042422,-0.22552119,0.006605603,0.4172476,0.14693423,1.1867619,-0.12971988,-0.38347983,0.52926344,-0.7884497,0.38814417,-0.18751833,0.23311126,0.40420175,0.40656412
-1.130881,0.20621344,-0.66033304,-0.12764199,-0.10600209,-0.116700366,0.91702026,0.50817865,-0.3343932,-0.048765063,-0.9670367,0.19695999,0.12564802,-0.45105729,-0.30637357,0.19920705
-0.0031613708,0.26740813,0.42173052,0.20687002,0.06704697,-0.16136193,0.55083907,-0.009784132,-0.8525924,0.28535885,0.21418214,0.7003047,0.1689355,0.46067587,0.030306414,1.4669211
-0.108840555,0.53121054,0.08400061,0.39931256,0.6607,-0.67275983,0.20443173,-0.1904616,-0.7143897,0.40229824,0.848102,1.0275235,-0.16848856,0.57483613,-0.25558445,1.144331
-0.71744394,0.36004245,-1.0046474,0.46942127,0.13183388,0.02849117,0.050165117,-0.42080438,-1.0168929,0.06393143,0.91756594,0.81564844,-0.23130049,0.64031035,-0.23664887,0.40275443
-0.54071623,0.73046213,-1.3332968,0.7486907,0.58399355,-0.1840668,0.1293459,-0.7207099,-1.032164,0.31010133,0.7273495,0.31254038,-0.22596979,0.28277937,-0.42573136,-0.07865271
-0.8860254,0.32062417,-1.0496644,0.6194372,0.30523777,0.17442848,0.21729916,-0.64372194,-0.90406895,-0.22129026,1.1937757,0.54134417,-0.41981933,0.33966795,0.099303335,-0.715711
0.33002856,0.4454769,-1.275059,0.80785507,-0.6321364,-0.27233076,-0.14819287,0.044895276,-1.0907364,-0.6548244,0.6173165,0.046662003,-0.79731315,-0.022276232,-0.287035,-0.75990534
0.77307314,0.6973518,-0.84492725,1.3677456,-0.120168924,0.36452115,0.079823986,-0.1543306,-0.26261184,0.34982893,-0.18405502,0.23662025,-0.07961359,-0.056953024,0.12489726,-0.058577307
0.3180527,-0.47894722,-0.11873096,0.30882555,-0.5800839,-0.24700814,-0.060657278,1.580332,-0.13177685,-0.9867938,0.20098415,0.16626279,-0.08823985,0.22346127,-0.29687884,-0.055463836
0.5022359,-0.65686387,-0.13668463,0.17007865,-0.25691956,-0.18082613,0.044225506,1.577302,-0.21946523,-0.82950777,0.3650369,0.062072154,0.3037886,0.3121196,-0.061959893,-0.14521652
0.27059275,-0.7170451,-0.045083504,0.23152348,-0.31694084,-0.27927005,-0.12539671,1.5361481,-0.44657004,-0.97001576,0.37144512,0.006355144,-0.35198352,0.32469344,0.11873984,-0.018466488
0.15919733,-1.0599508,-0.23953542,-0.09329446,-0.42458028,-0.32797396,0.112357184,1.3400141,-0.20326701,-0.8900237,0.32194805,-0.20826337,-0.5516095,-0.003951855,-0.29516003,-0.26593915
0.4956892,-0.65869856,-0.35376203,0.2564641,-1.4336826,-0.3452234,0.26716518,1.2086916,-0.3177249,-0.92783225,0.43771204,0.05439516,0.097137526,0.39763772,0.1771813,-0.08925694
0.6908041,-0.063078016,0.34917313,0.24569358,-1.6762211,-0.2284055,0.43449283,-0.10511606,-0.97540146,-0.21831834,0.34704712,0.29676563,-0.4676433,-0.12298232,-0.011092931,0.9770332
0.29496393,1.2531955,-1.3106246,1.094854,0.06669381,-0.15543881,-0.31383145,-0.61104625,-0.36571208,0.34916818,0.4085608,0.64115053,0.17359667,0.13223721,-0.0076476038,-0.13023752
-0.8710035,-0.5880673,0.14971597,0.22533259,-0.020424984,0.1914877,1.3242283,0.015452761,-0.55552024,0.33236787,-1.026979,-0.049570106,0.08328381,-0.132101,-0.32719254,0.74945456
-0.76562387,0.84983706,-0.16412869,-0.3912483,-1.2676423,0.014010437,-0.027477741,0.03646654,-0.12419568,0.39271906,0.12619695,-0.7210996,0.19275917,-0.20773381,-0.2830673,0.34053144
-0.8733971,-0.17628184,-0.22597821,0.28864938,0.46044064,0.20436826,1.1753575,-0.11694275,-0.76455355,0.12781788,-1.0623285,-0.26506135,0.10960857,-0.48576552,-0.30592293,0.517817
-0.67965394,-0.6574222,-0.8087125,-0.029690035,0.38466772,-0.01084149,1.0782629,0.20428659,-0.004475236,0.14543246,-1.165143,-0.3339558,-0.0025890842,-0.30561543,-0.41622958,0.42309284
-0.90654886,-0.47918922,0.1061804,0.11921406,0.11004446,0.17851116,1.0153474,-0.060106628,-0.24710208,0.0018780958,-0.8510603,0.19106333,-0.33575314,-0.44583982,-0.17871189,0.34756327
-0.83093494,-0.44551933,-0.58879656,0.17542443,0.23004988,0.13166693,1.6662843,0.3435289,-0.18683866,0.14104162,-0.87953407,0.07031308,0.13192692,-0.23919895,-0.22475722,0.3568699
-1.0429305,-0.33409435,-0.14671232,-0.40200293,0.60263485,-0.0103961155,1.0981843,0.052443154,-0.20852286,0.05007133,-0.9005246,0.30134526,0.0067366846,-0.5810708,-0.13891321,0.5754421
-1.1616524,-0.15549731,-0.23692933,0.13855301,-0.09825984,0.23868719,1.1972313,0.26653987,-0.13034415,0.34717202,-1.1300008,0.36482307,0.25974897,0.17483753,-0.5132013,0.3878513
0.5280087,0.63166463,0.6339178,-0.4407338,-0.20173344,0.32314637,0.36957073,0.65946317,-1.3230556,-0.6901626,-0.045992576,0.3939145,-0.14976317,0.52648836,0.47773966,1.065904
0.6611968,-0.2664945,0.3207948,-0.43442184,-0.37609157,0.30004233,0.65391576,-0.022067279,-0.94597805,-0.38845932,-0.063058704,0.32413962,-0.46484676,0.4302463,0.6753254,1.219483
0.22665271,-0.22630605,0.7617492,-0.36583382,-1.6218231,0.056702107,-0.07016344,-0.3215011,-0.3788535,0.44483876,0.67929053,-0.008197933,0.013120085,0.28327835,0.089955404,1.1356349
-0.15951534,-0.055674464,-0.37995842,0.6523221,-0.3809045,0.4821169,-0.5348842,-0.8321948,-1.3925264,-0.6567091,0.40411043,-0.07467914,-0.18152724,0.035854533,-0.60068816,-0.88659567
-0.39119893,0.39240414,-0.9077204,0.42282018,-0.11094794,0.36280385,-0.117241964,-0.5188964,-1.2909851,-0.52521145,0.81907755,-0.02474317,-0.43779576,0.10458437,-0.25771964,-0.6770863
-0.3323765,1.4349145,0.44341803,-0.45113745,0.16496049,-0.5441726,-0.63953763,0.95053804,0.4660799,0.08139269,-0.5327832,-0.5740276,0.34106928,-0.9131616,-0.19433865,0.19675072
0.2963624,0.51429105,0.55284846,-0.023178637,0.43468952,-0.12182467,-0.12123977,-0.23660493,-0.29681975,-0.5590416,0.09300786,-1.6169642,0.5848979,1.0703071,0.04917853,-0.10542525
-0.84057844,-0.058990233,-0.017164052,-0.1378074,-0.05763071,-0.53667235,-0.12437397,-0.9909505,0.8351121,-1.277027,-0.8120433,1.2800155,0.2634068,0.5809592,0.103532925,0.110362515
0.9179459,-0.48656183,-1.532062,-1.122184,0.14726385,0.11976379,-0.5422607,0.050291687,-0.24518716,0.11576792,-0.46863174,0.34846723,-0.31264177,-0.36063254,0.29022986,0.43150514
0.31507242,-0.35354772,0.13499899,0.39735487,1.1296291,-0.08783854,0.27934426,-0.49594527,0.38089195,-0.71615314,0.390431,-0.65488744,0.25367475,-0.82261205,-0.44878352,0.27694726
0.18811375,-0.6737913,0.1916909,0.11826921,1.0679479,-0.1748339,0.20751214,-0.29930082,-0.027015394,-0.8356352,0.9934329,-0.88531506,0.15332757,-1.0061738,0.0184725,0.33300835
0.53073585,-0.58330953,0.37636355,0.011657637,0.62499535,-0.046112165,0.20670204,-0.57120407,-0.07526961,-0.84594023,0.9323289,-0.7883719,0.38491094,-0.56770325,0.13474715,0.50201845
-0.2331998,-0.18464135,0.106189236,0.24992093,0.54793763,-0.11506188,-0.34095493,-0.28166986,0.00831042,-0.13477172,0.41405916,-1.3811986,0.15173072,1.2019349,-0.16230643,-0.04036151
0.1430951,-0.5072006,0.25845984,0.08885655,0.79878855,0.38651654,0.6583488,-0.47765535,-0.1872027,-1.2404327,0.538572,-0.67338306,0.48587337,-1.1416795,-0.15425426,0.37560868
-0.0693993,0.155978,0.40908453,-0.20209943,-0.6074363,-0.59542227,-0.55611396,-0.75495297,0.11452073,0.5010272,0.22788547,-0.91924274,0.50085,1.345421,-0.20055184,0.47010615
0.26564425,-0.2766379,0.164609,0.25641435,-1.6798228,-0.057086907,-0.08922129,-0.86110044,-0.10391487,0.23256879,0.30906072,-0.54249924,0.663169,-0.027114034,-0.38143528,0.14271468
-0.1848958,-0.13560858,-0.001196634,-0.54017055,-0.15040465,-0.38507274,-0.38163298,-0.7547539,-0.06233277,-0.29813698,-0.027368754,-1.0097342,0.4717097,1.6622455,0.3543556,-0.16051352
-0.3470986,0.046408772,0.3241799,0.037624225,-0.014949262,-0.075469226,-0.12247117,-0.17753135,0.24439791,-0.048863605,-0.020190999,-1.0647792,0.41348508,1.5520445,-0.09081584,-0.0025600642
0.025795132,-0.095015585,0.31687438,-0.54187876,0.97337687,-0.38211226,-0.2814954,-0.41898477,0.11566096,-0.1785515,0.33352274,-1.4900987,0.5682191,1.3091242,-0.08152254,-0.16991471
-0.42360532,-0.032996405,0.47427803,-0.5629605,-0.16129108,1.788089,-0.73130465,0.44244343,-0.38779658,0.62796986,0.45293242,-0.054214597,-0.0019396544,-0.11507763,0.6455403,-0.3412859
0.051615775,0.08976765,0.7045113,-0.25029492,0.35934186,-0.057739228,-0.20818527,-0.066951945,0.21686475,-0.5725317,-0.007396303,-1.3346981,0.5228483,1.4327165,-0.2279233,-0.2962981
0.5962622,-0.37175125,-1.3193475,-1.1988741,-0.31662527,-0.46292078,-0.30328393,-0.1857239,-0.09207707,0.32637897,-0.60200113,-0.4190213,0.040526185,0.5605606,-0.10687918,0.16125269
0.018894628,0.2912336,-0.2603544,-0.11395763,0.76986194,-0.0464966,-0.020014614,-0.13136168,-0.35026726,0.15021828,-0.4292224,-1.1183798,-0.09362246,1.5588012,0.16937266,-0.17131571
0.3327846,-0.08932263,0.6542621,0.011442617,0.42076454,-0.39056888,-0.100511,-1.0939007,0.48090938,-1.1907667,-0.05407566,0.34302852,0.47867808,-0.3970581,0.9018932,0.577719
-0.5226937,0.115587264,0.33714616,-0.042924806,-0.25537574,-0.15787107,0.09649189,-0.22147936,0.40819868,-0.038180508,0.10076833,0.155206,-1.9561504,0.20970169,0.2483153,0.18079872
-0.13471404,-0.47993487,0.6085297,0.197456,-0.04607051,-0.030121556,-0.47447369,-0.30485028,-0.73057336,0.35725224,-0.23980859,-0.3829122,-1.730102,-0.1413276,-0.33086985,-0.20252472
